PID,trial,response,rt,accuracy,display,filename,target_size,colour,quadrant,num_distractors,answer,distractor_bin
56,68.0,2,1107.2000000000116,1,Task,image_49.jpg,medium,blue,Quadrant 2,4.0,2.0,1–4
56,69.0,2,935.899999952322,1,Task,image_74.jpg,medium,green,Quadrant 2,28.0,2.0,25-28
56,70.0,1,1709.600000023842,1,Task,image_60.jpg,medium,green,Quadrant 1,14.0,1.0,13–16
56,71.0,2,538.9000000238302,1,Task,image_139.jpg,large,blue,Quadrant 2,44.0,2.0,41-44
56,72.0,2,1478.999999952328,1,Task,image_22.jpg,small,green,Quadrant 2,22.0,2.0,21–24
56,73.0,1,769.7000000000116,1,Task,image_85.jpg,medium,red,Quadrant 1,39.0,1.0,37-40
56,74.0,1,992.3999999999942,1,Task,image_75.jpg,medium,blue,Quadrant 1,26.0,1.0,25-28
56,75.0,1,670.2999999999884,1,Task,image_133.jpg,large,blue,Quadrant 1,39.0,1.0,37-40
56,76.0,2,577.7999999761523,1,Task,image_122.jpg,large,red,Quadrant 2,28.0,2.0,25-28
56,77.0,4,801.5,1,Task,image_129.jpg,large,blue,Quadrant 4,34.0,4.0,33-36
56,78.0,1,944.9000000238302,1,Task,image_71.jpg,medium,blue,Quadrant 1,23.0,1.0,21–24
56,79.0,3,1108.399999928486,1,Task,image_0.jpg,small,red,Quadrant 3,1.0,3.0,1–4
56,80.0,3,710.6999999284744,1,Task,image_61.jpg,medium,red,Quadrant 3,13.0,3.0,13–16
56,81.0,3,845.1999999761465,1,Task,image_72.jpg,medium,red,Quadrant 3,27.0,3.0,25-28
56,82.0,2,1590.499999952328,0,Task,image_19.jpg,small,blue,Quadrant 3,19.0,3.0,17–20
56,83.0,3,653.999999976164,1,Task,image_48.jpg,medium,green,Quadrant 3,1.0,3.0,1–4
56,84.0,2,546.3999999761581,1,Task,image_97.jpg,large,blue,Quadrant 2,4.0,2.0,1–4
56,85.0,3,539.7999999523163,1,Task,image_102.jpg,large,blue,Quadrant 3,7.0,3.0,5–8
56,86.0,4,981.5999999523046,1,Task,image_50.jpg,medium,red,Quadrant 4,2.0,4.0,1–4
56,87.0,3,1083.2000000000116,1,Task,image_54.jpg,medium,green,Quadrant 3,7.0,3.0,5–8
56,88.0,3,566.6000000000058,1,Task,image_115.jpg,large,green,Quadrant 3,19.0,3.0,17–20
56,89.0,1,820.5999999523046,1,Task,image_123.jpg,large,green,Quadrant 1,26.0,1.0,25-28
56,90.0,2,519.1999999284744,1,Task,image_107.jpg,large,red,Quadrant 2,10.0,2.0,9–12
56,91.0,1,656.7999999523163,1,Task,image_105.jpg,large,green,Quadrant 1,9.0,1.0,9–12
56,92.0,3,1072.500000023836,1,Task,image_10.jpg,small,green,Quadrant 3,11.0,3.0,9–12
56,93.0,2,847.0999999284686,1,Task,image_131.jpg,large,green,Quadrant 2,33.0,2.0,33-36
56,94.0,4,525.1999999284744,1,Task,image_62.jpg,medium,blue,Quadrant 4,15.0,4.0,13–16
56,95.0,2,552.3999999761581,1,Task,image_118.jpg,large,green,Quadrant 2,22.0,2.0,21–24
56,96.0,3,1198.9999999284628,0,Task,image_28.jpg,small,red,Quadrant 4,29.0,4.0,29-32
56,97.0,1,878.0999999761698,1,Task,image_82.jpg,medium,red,Quadrant 1,36.0,1.0,33-36
56,98.0,4,581.5999999284686,1,Task,image_100.jpg,large,red,Quadrant 4,6.0,4.0,5–8
56,99.0,4,778.1000000238419,1,Task,image_56.jpg,medium,blue,Quadrant 4,12.0,4.0,9–12
56,100.0,2,601.2999999284802,1,Task,image_53.jpg,medium,red,Quadrant 2,5.0,2.0,5–8
56,101.0,4,650.0,1,Task,image_137.jpg,large,green,Quadrant 4,43.0,4.0,41-44
56,102.0,4,1093.9000000238302,1,Task,image_14.jpg,small,green,Quadrant 4,15.0,4.0,13–16
56,103.0,3,738.0999999523046,1,Task,image_109.jpg,large,green,Quadrant 3,13.0,3.0,13–16
56,104.0,4,1092.0999999761698,1,Task,image_65.jpg,medium,red,Quadrant 4,17.0,4.0,17–20
56,105.0,3,791.4999999761349,1,Task,image_96.jpg,large,green,Quadrant 3,1.0,3.0,1–4
56,106.0,1,702.0,1,Task,image_108.jpg,large,red,Quadrant 1,14.0,1.0,13–16
56,107.0,1,1371.6999999761465,1,Task,image_55.jpg,medium,red,Quadrant 1,8.0,1.0,5–8
56,108.0,4,1579.5999999284977,0,Task,image_46.jpg,small,red,Quadrant 1,47.0,1.0,45-49
56,109.0,1,534.3999999761581,1,Task,image_99.jpg,large,blue,Quadrant 1,3.0,1.0,1–4
56,110.0,3,672.2999999523163,1,Task,image_126.jpg,large,red,Quadrant 3,30.0,3.0,29-32
56,111.0,1,1219.4999999761349,1,Task,image_18.jpg,small,green,Quadrant 1,18.0,1.0,17–20
56,112.0,4,621.5999999761698,1,Task,image_110.jpg,large,blue,Quadrant 4,15.0,4.0,13–16
56,113.0,3,596.7999999761814,1,Task,image_136.jpg,large,blue,Quadrant 3,41.0,3.0,41-44
56,114.0,1,950.0000000238653,1,Task,image_7.jpg,small,blue,Quadrant 1,8.0,1.0,5–8
56,115.0,2,605.9999999523279,1,Task,image_111.jpg,large,green,Quadrant 2,16.0,2.0,13–16
56,116.0,2,1443.0,1,Task,image_1.jpg,small,blue,Quadrant 2,4.0,2.0,1–4
56,117.0,2,1160.0,0,Task,image_40.jpg,small,red,Quadrant 3,41.0,3.0,41-44
56,118.0,4,670.9999999523279,1,Task,image_52.jpg,medium,green,Quadrant 4,6.0,4.0,5–8
56,119.0,4,861.9000000238302,1,Task,image_8.jpg,small,red,Quadrant 4,12.0,4.0,9–12
56,120.0,4,785.0999999999767,1,Task,image_98.jpg,large,red,Quadrant 4,2.0,4.0,1–4
56,121.0,1,806.3999999761581,1,Task,image_138.jpg,large,red,Quadrant 1,42.0,1.0,41-44
56,122.0,2,1468.1999999761465,1,Task,image_43.jpg,small,blue,Quadrant 2,44.0,2.0,41-44
56,123.0,2,836.6999999523396,0,Task,image_93.jpg,medium,blue,Quadrant 4,46.0,4.0,45-49
56,124.0,4,658.5000000238651,1,Task,image_132.jpg,large,red,Quadrant 4,40.0,4.0,37-40
56,125.0,2,765.399999952293,1,Task,image_63.jpg,medium,green,Quadrant 2,16.0,2.0,13–16
56,126.0,4,1131.1999999523396,0,Task,image_29.jpg,small,green,Quadrant 1,32.0,1.0,29-32
56,127.0,2,419.2999999523163,1,Task,image_70.jpg,medium,red,Quadrant 2,22.0,2.0,21–24
56,128.0,4,609.5999999999767,1,Task,image_41.jpg,small,blue,Quadrant 4,43.0,4.0,41-44
56,129.0,2,438.4000000000233,0,Task,image_2.jpg,small,green,Quadrant 4,2.0,4.0,1–4
56,130.0,2,601.5999999284977,1,Task,image_140.jpg,large,green,Quadrant 2,49.0,2.0,45-49
56,131.0,4,1079.9999999761349,0,Task,image_13.jpg,small,blue,Quadrant 3,13.0,3.0,13–16
56,132.0,3,757.8999999284861,1,Task,image_117.jpg,large,red,Quadrant 3,24.0,3.0,21–24
56,133.0,1,944.9999999761347,1,Task,image_90.jpg,medium,blue,Quadrant 1,42.0,1.0,41-44
56,134.0,2,468.6999999284744,1,Task,image_64.jpg,medium,blue,Quadrant 2,20.0,2.0,17–20
56,135.0,2,1183.3999999999069,0,Task,image_51.jpg,medium,blue,Quadrant 1,3.0,1.0,1–4
56,136.0,1,1184.499999952328,1,Task,image_77.jpg,medium,green,Quadrant 1,32.0,1.0,29-32
56,137.0,2,523.8000000238535,1,Task,image_79.jpg,medium,green,Quadrant 2,31.0,2.0,29-32
56,138.0,2,644.9000000238302,1,Task,image_91.jpg,medium,green,Quadrant 2,44.0,2.0,41-44
56,139.0,2,655.7000000000116,0,Task,image_9.jpg,small,blue,Quadrant 1,9.0,1.0,9–12
56,140.0,2,841.0,0,Task,image_42.jpg,small,green,Quadrant 1,42.0,1.0,41-44
56,141.0,2,891.7999999523163,0,Task,image_39.jpg,small,green,Quadrant 3,38.0,3.0,37-40
56,142.0,3,782.7999999761814,1,Task,image_88.jpg,medium,blue,Quadrant 3,41.0,3.0,41-44
56,143.0,2,734.7999999523163,1,Task,image_83.jpg,medium,green,Quadrant 2,33.0,2.0,33-36
56,144.0,4,693.7999999761814,1,Task,image_89.jpg,medium,red,Quadrant 4,43.0,4.0,41-44
74,1.0,2,3426.200000000012,0,Task,image_14.jpg,small,green,Quadrant 4,15.0,4.0,13–16
74,2.0,2,4085.700000005949,0,Task,image_8.jpg,small,red,Quadrant 4,12.0,4.0,9–12
74,3.0,2,3163.700000000012,1,Task,image_111.jpg,large,green,Quadrant 2,16.0,2.0,13–16
74,4.0,1,2906.0,1,Task,image_55.jpg,medium,red,Quadrant 1,8.0,1.0,5–8
74,5.0,1,3252.6000000119093,1,Task,image_90.jpg,medium,blue,Quadrant 1,42.0,1.0,41-44
74,6.0,2,2889.400000017893,1,Task,image_70.jpg,medium,red,Quadrant 2,22.0,2.0,21–24
74,7.0,1,2795.299999994051,1,Task,image_142.jpg,large,blue,Quadrant 1,47.0,1.0,45-49
74,8.0,2,3220.5000000178698,1,Task,image_118.jpg,large,green,Quadrant 2,22.0,2.0,21–24
74,9.0,4,3503.600000005972,0,Task,image_9.jpg,small,blue,Quadrant 1,9.0,1.0,9–12
74,10.0,3,2671.0999999940395,1,Task,image_143.jpg,large,green,Quadrant 3,45.0,3.0,45-49
74,11.0,3,12248.700000005949,1,Task,image_95.jpg,medium,red,Quadrant 3,45.0,3.0,45-49
74,12.0,2,2717.1000000119093,1,Task,image_15.jpg,small,blue,Quadrant 2,16.0,2.0,13–16
74,13.0,1,2723.300000005984,1,Task,image_34.jpg,small,red,Quadrant 1,36.0,1.0,33-36
74,14.0,3,2630.799999994051,1,Task,image_10.jpg,small,green,Quadrant 3,11.0,3.0,9–12
74,15.0,2,3744.4000000118976,0,Task,image_47.jpg,small,blue,Quadrant 3,45.0,3.0,45-49
74,16.0,1,2714.600000000093,0,Task,image_83.jpg,medium,green,Quadrant 2,33.0,2.0,33-36
74,17.0,3,3230.900000000024,1,Task,image_67.jpg,medium,green,Quadrant 3,19.0,3.0,17–20
74,18.0,1,2362.300000005984,1,Task,image_3.jpg,small,red,Quadrant 1,3.0,1.0,1–4
74,19.0,2,2262.299999994051,1,Task,image_5.jpg,small,green,Quadrant 2,5.0,2.0,5–8
74,20.0,1,2751.1999999940163,1,Task,image_99.jpg,large,blue,Quadrant 1,3.0,1.0,1–4
74,21.0,3,2703.900000017893,1,Task,image_54.jpg,medium,green,Quadrant 3,7.0,3.0,5–8
74,22.0,2,12943.599999999977,0,Task,image_30.jpg,small,red,Quadrant 3,30.0,3.0,29-32
74,23.0,1,2704.200000005949,1,Task,image_138.jpg,large,red,Quadrant 1,42.0,1.0,41-44
74,24.0,2,2403.800000005984,1,Task,image_43.jpg,small,blue,Quadrant 2,44.0,2.0,41-44
74,25.0,3,3268.999999994063,0,Task,image_79.jpg,medium,green,Quadrant 2,31.0,2.0,29-32
74,26.0,1,2561.300000017858,0,Task,image_28.jpg,small,red,Quadrant 4,29.0,4.0,29-32
74,27.0,4,2425.4000000118976,1,Task,image_68.jpg,medium,red,Quadrant 4,21.0,4.0,21–24
74,28.0,1,2207.900000017893,1,Task,image_77.jpg,medium,green,Quadrant 1,32.0,1.0,29-32
74,29.0,2,2105.200000000012,1,Task,image_101.jpg,large,green,Quadrant 2,5.0,2.0,5–8
74,30.0,3,2156.9000000118976,1,Task,image_88.jpg,medium,blue,Quadrant 3,41.0,3.0,41-44
74,31.0,1,2084.5999999940395,1,Task,image_119.jpg,large,blue,Quadrant 1,23.0,1.0,21–24
74,32.0,3,2283.200000011944,1,Task,image_19.jpg,small,blue,Quadrant 3,19.0,3.0,17–20
74,33.0,2,2075.1000000179047,1,Task,image_139.jpg,large,blue,Quadrant 2,44.0,2.0,41-44
74,34.0,4,2484.600000005972,1,Task,image_76.jpg,medium,red,Quadrant 4,29.0,4.0,29-32
74,35.0,2,2367.499999994063,1,Task,image_49.jpg,medium,blue,Quadrant 2,4.0,2.0,1–4
74,36.0,1,1444.0999999999767,1,Task,image_105.jpg,large,green,Quadrant 1,9.0,1.0,9–12
74,37.0,3,1115.5999999999767,1,Task,image_102.jpg,large,blue,Quadrant 3,7.0,3.0,5–8
74,38.0,3,1790.4000000059605,1,Task,image_48.jpg,medium,green,Quadrant 3,1.0,3.0,1–4
74,39.0,4,2764.29999999993,1,Task,image_17.jpg,small,green,Quadrant 4,17.0,4.0,17–20
74,40.0,3,1980.400000017893,1,Task,image_24.jpg,small,red,Quadrant 3,27.0,3.0,25-28
74,41.0,2,1370.4999999940628,1,Task,image_112.jpg,large,red,Quadrant 2,20.0,2.0,17–20
74,42.0,3,2093.0999999940395,1,Task,image_80.jpg,medium,red,Quadrant 3,35.0,3.0,33-36
74,43.0,3,1455.4999999940628,1,Task,image_96.jpg,large,green,Quadrant 3,1.0,3.0,1–4
74,44.0,3,2010.5999999999767,0,Task,image_131.jpg,large,green,Quadrant 2,33.0,2.0,33-36
74,45.0,1,1876.399999994028,1,Task,image_23.jpg,small,red,Quadrant 1,23.0,1.0,21–24
74,46.0,1,892.8999999940279,1,Task,image_29.jpg,small,green,Quadrant 1,32.0,1.0,29-32
74,47.0,3,1811.5999999999767,1,Task,image_126.jpg,large,red,Quadrant 3,30.0,3.0,29-32
74,48.0,2,2238.700000000012,1,Task,image_91.jpg,medium,green,Quadrant 2,44.0,2.0,41-44
74,49.0,4,2172.1000000119093,1,Task,image_116.jpg,large,red,Quadrant 4,21.0,4.0,21–24
74,50.0,3,1804.7999999940512,1,Task,image_78.jpg,medium,blue,Quadrant 3,30.0,3.0,29-32
74,51.0,2,1896.7999999940512,1,Task,image_64.jpg,medium,blue,Quadrant 2,20.0,2.0,17–20
74,52.0,2,1584.2999999940512,0,Task,image_81.jpg,medium,blue,Quadrant 4,34.0,4.0,33-36
74,53.0,2,1043.600000005972,1,Task,image_127.jpg,large,blue,Quadrant 2,31.0,2.0,29-32
74,54.0,3,1781.900000017893,1,Task,image_58.jpg,medium,red,Quadrant 3,11.0,3.0,9–12
74,55.0,1,1764.6000000000931,1,Task,image_51.jpg,medium,blue,Quadrant 1,3.0,1.0,1–4
74,56.0,2,1838.5000000059367,1,Task,image_74.jpg,medium,green,Quadrant 2,28.0,2.0,25-28
74,57.0,1,2119.4000000118976,0,Task,image_4.jpg,small,blue,Quadrant 4,6.0,4.0,5–8
74,58.0,4,2319.1000000119093,1,Task,image_110.jpg,large,blue,Quadrant 4,15.0,4.0,13–16
74,59.0,4,1896.5000000059367,1,Task,image_56.jpg,medium,blue,Quadrant 4,12.0,4.0,9–12
74,60.0,2,7240.100000017905,0,Task,image_89.jpg,medium,red,Quadrant 4,43.0,4.0,41-44
74,61.0,2,3424.300000017858,0,Task,image_12.jpg,small,red,Quadrant 1,14.0,1.0,13–16
74,62.0,2,1268.4000000118976,1,Task,image_97.jpg,large,blue,Quadrant 2,4.0,2.0,1–4
74,63.0,4,2138.800000017858,1,Task,image_137.jpg,large,green,Quadrant 4,43.0,4.0,41-44
74,64.0,2,7443.900000000023,1,Task,image_35.jpg,small,blue,Quadrant 2,33.0,2.0,33-36
74,65.0,4,4190.200000011944,0,Task,image_39.jpg,small,green,Quadrant 3,38.0,3.0,37-40
74,66.0,1,1327.1999999940165,1,Task,image_125.jpg,large,red,Quadrant 1,32.0,1.0,29-32
74,67.0,2,952.100000005972,1,Task,image_53.jpg,medium,red,Quadrant 2,5.0,2.0,5–8
74,68.0,1,1000.7000000059488,1,Task,image_123.jpg,large,green,Quadrant 1,26.0,1.0,25-28
74,69.0,1,2880.299999994051,1,Task,image_18.jpg,small,green,Quadrant 1,18.0,1.0,17–20
74,70.0,1,1271.600000017905,1,Task,image_82.jpg,medium,red,Quadrant 1,36.0,1.0,33-36
74,71.0,4,2376.200000005949,0,Task,image_46.jpg,small,red,Quadrant 1,47.0,1.0,45-49
74,72.0,3,4535.700000000012,1,Task,image_0.jpg,small,red,Quadrant 3,1.0,3.0,1–4
74,73.0,3,34915.70000000001,0,Task,image_44.jpg,small,red,Quadrant 2,49.0,2.0,45-49
74,74.0,2,2004.899999994086,0,Task,image_33.jpg,small,green,Quadrant 4,34.0,4.0,33-36
74,75.0,1,2713.299999993993,0,Task,image_6.jpg,small,green,Quadrant 3,7.0,3.0,5–8
74,76.0,2,4036.399999994086,1,Task,image_134.jpg,large,green,Quadrant 2,37.0,2.0,37-40
74,77.0,3,2332.4000000059605,0,Task,image_20.jpg,small,red,Quadrant 4,21.0,4.0,21–24
74,78.0,4,1954.5,1,Task,image_141.jpg,large,red,Quadrant 4,46.0,4.0,45-49
74,79.0,1,1040.1999999940165,1,Task,image_103.jpg,large,red,Quadrant 1,8.0,1.0,5–8
74,80.0,2,2078.8000000000466,1,Task,image_11.jpg,small,red,Quadrant 2,10.0,2.0,9–12
74,81.0,3,3191.700000006007,0,Task,image_26.jpg,small,green,Quadrant 2,28.0,2.0,25-28
74,82.0,4,4143.100000005914,0,Task,image_109.jpg,large,green,Quadrant 3,13.0,3.0,13–16
74,83.0,1,1847.299999993993,1,Task,image_75.jpg,medium,blue,Quadrant 1,26.0,1.0,25-28
74,84.0,4,1976.700000011944,0,Task,image_31.jpg,small,blue,Quadrant 2,31.0,2.0,29-32
74,85.0,3,1894.800000011921,1,Task,image_115.jpg,large,green,Quadrant 3,19.0,3.0,17–20
74,86.0,3,1416.4000000059605,1,Task,image_128.jpg,large,green,Quadrant 3,35.0,3.0,33-36
74,87.0,2,1833.5000000059367,0,Task,image_94.jpg,medium,green,Quadrant 1,47.0,1.0,45-49
74,88.0,4,1405.200000006007,1,Task,image_121.jpg,large,blue,Quadrant 4,25.0,4.0,25-28
74,89.0,4,1109.9000000178348,1,Task,image_93.jpg,medium,blue,Quadrant 4,46.0,4.0,45-49
74,90.0,2,1210.3000000000466,1,Task,image_63.jpg,medium,green,Quadrant 2,16.0,2.0,13–16
74,91.0,4,1280.4000000178348,1,Task,image_100.jpg,large,red,Quadrant 4,6.0,4.0,5–8
74,92.0,1,995.3000000119208,1,Task,image_66.jpg,medium,blue,Quadrant 1,18.0,1.0,17–20
74,93.0,2,1460.0000000059372,1,Task,image_22.jpg,small,green,Quadrant 2,22.0,2.0,21–24
74,94.0,3,1676.3000000000466,1,Task,image_87.jpg,medium,green,Quadrant 3,38.0,3.0,37-40
74,95.0,1,945.100000005914,1,Task,image_108.jpg,large,red,Quadrant 1,14.0,1.0,13–16
74,96.0,4,846.8000000119209,1,Task,image_98.jpg,large,red,Quadrant 4,2.0,4.0,1–4
74,97.0,3,1742.3000000059835,1,Task,image_135.jpg,large,red,Quadrant 3,38.0,3.0,37-40
74,98.0,2,1176.600000005914,1,Task,image_59.jpg,medium,blue,Quadrant 2,10.0,2.0,9–12
74,99.0,4,1871.100000017905,1,Task,image_104.jpg,large,green,Quadrant 4,12.0,4.0,9–12
74,100.0,1,1253.9999999940628,0,Task,image_65.jpg,medium,red,Quadrant 4,17.0,4.0,17–20
74,101.0,2,1243.1000000119675,1,Task,image_92.jpg,medium,red,Quadrant 2,49.0,2.0,45-49
74,102.0,3,2820.0999999999767,0,Task,image_2.jpg,small,green,Quadrant 4,2.0,4.0,1–4
74,103.0,1,1687.4000000178348,1,Task,image_27.jpg,small,blue,Quadrant 1,26.0,1.0,25-28
74,104.0,4,1501.700000006007,1,Task,image_129.jpg,large,blue,Quadrant 4,34.0,4.0,33-36
74,105.0,1,1134.1999999999534,1,Task,image_7.jpg,small,blue,Quadrant 1,8.0,1.0,5–8
74,106.0,3,3218.799999993993,1,Task,image_69.jpg,medium,green,Quadrant 3,24.0,3.0,21–24
74,107.0,4,3284.799999993993,0,Task,image_40.jpg,small,red,Quadrant 3,41.0,3.0,41-44
74,108.0,4,1265.100000005914,1,Task,image_132.jpg,large,red,Quadrant 4,40.0,4.0,37-40
74,109.0,2,1277.8000000059835,1,Task,image_122.jpg,large,red,Quadrant 2,28.0,2.0,25-28
74,110.0,4,1540.799999993993,1,Task,image_113.jpg,large,blue,Quadrant 4,17.0,4.0,17–20
74,111.0,1,779.9000000118976,1,Task,image_114.jpg,large,blue,Quadrant 1,18.0,1.0,17–20
74,112.0,4,3261.8000000000466,1,Task,image_25.jpg,small,blue,Quadrant 4,25.0,4.0,25-28
74,113.0,2,865.8000000000466,1,Task,image_107.jpg,large,red,Quadrant 2,10.0,2.0,9–12
74,114.0,1,2068.900000000024,0,Task,image_84.jpg,medium,green,Quadrant 4,40.0,4.0,37-40
74,115.0,3,1479.299999993993,0,Task,image_62.jpg,medium,blue,Quadrant 4,15.0,4.0,13–16
74,116.0,2,1150.8000000000466,1,Task,image_140.jpg,large,green,Quadrant 2,49.0,2.0,45-49
74,117.0,3,2028.800000005984,1,Task,image_136.jpg,large,blue,Quadrant 3,41.0,3.0,41-44
74,118.0,3,753.2000000119442,1,Task,image_117.jpg,large,red,Quadrant 3,24.0,3.0,21–24
74,119.0,2,1692.0,1,Task,image_1.jpg,small,blue,Quadrant 2,4.0,2.0,1–4
74,120.0,4,1572.5000000118744,1,Task,image_50.jpg,medium,red,Quadrant 4,2.0,4.0,1–4
74,121.0,3,2016.9000000000235,0,Task,image_42.jpg,small,green,Quadrant 1,42.0,1.0,41-44
74,122.0,3,1079.899999994086,1,Task,image_61.jpg,medium,red,Quadrant 3,13.0,3.0,13–16
74,123.0,3,1336.7000000178814,1,Task,image_32.jpg,small,green,Quadrant 3,35.0,3.0,33-36
74,124.0,1,1298.899999994086,1,Task,image_85.jpg,medium,red,Quadrant 1,39.0,1.0,37-40
74,125.0,1,1411.5,1,Task,image_37.jpg,small,red,Quadrant 1,39.0,1.0,37-40
74,126.0,2,1928.700000006007,0,Task,image_41.jpg,small,blue,Quadrant 4,43.0,4.0,41-44
74,127.0,2,1855.9999999940628,1,Task,image_38.jpg,small,blue,Quadrant 2,37.0,2.0,37-40
74,128.0,3,1275.000000017928,1,Task,image_13.jpg,small,blue,Quadrant 3,13.0,3.0,13–16
74,129.0,3,2020.1999999940165,1,Task,image_72.jpg,medium,red,Quadrant 3,27.0,3.0,25-28
74,130.0,3,1319.8000000000466,1,Task,image_120.jpg,large,green,Quadrant 3,27.0,3.0,25-28
74,131.0,3,1569.200000006007,1,Task,image_106.jpg,large,blue,Quadrant 3,11.0,3.0,9–12
74,132.0,1,2001.1000000119675,1,Task,image_60.jpg,medium,green,Quadrant 1,14.0,1.0,13–16
74,133.0,4,1510.0,1,Task,image_73.jpg,medium,blue,Quadrant 4,25.0,4.0,25-28
74,134.0,1,789.500000017928,1,Task,image_133.jpg,large,blue,Quadrant 1,39.0,1.0,37-40
74,135.0,1,1831.1000000119675,1,Task,image_57.jpg,medium,green,Quadrant 1,9.0,1.0,9–12
74,136.0,1,1270.6999999940165,0,Task,image_45.jpg,small,green,Quadrant 4,46.0,4.0,45-49
74,137.0,1,907.9000000059604,1,Task,image_71.jpg,medium,blue,Quadrant 1,23.0,1.0,21–24
74,138.0,2,986.8000000059836,0,Task,image_124.jpg,large,blue,Quadrant 4,29.0,4.0,29-32
74,139.0,1,970.899999994086,1,Task,image_130.jpg,large,red,Quadrant 1,36.0,1.0,33-36
74,140.0,2,1717.600000017905,1,Task,image_86.jpg,medium,blue,Quadrant 2,37.0,2.0,37-40
74,141.0,2,1753.5999999999767,0,Task,image_36.jpg,small,green,Quadrant 4,40.0,4.0,37-40
74,142.0,2,2148.0000000001164,1,Task,image_16.jpg,small,red,Quadrant 2,20.0,2.0,17–20
74,143.0,4,1515.4999999998836,1,Task,image_52.jpg,medium,green,Quadrant 4,6.0,4.0,5–8
74,144.0,1,3810.800000017858,0,Task,image_21.jpg,small,blue,Quadrant 3,24.0,3.0,21–24
4,1.0,2,2993.4000000119267,0,Task,image_42.jpg,small,green,Quadrant 1,42.0,1.0,41-44
4,2.0,2,1531.2000000238477,1,Task,image_122.jpg,large,red,Quadrant 2,28.0,2.0,25-28
4,3.0,2,1882.4000000357628,1,Task,image_1.jpg,small,blue,Quadrant 2,4.0,2.0,1–4
4,4.0,3,1401.2000000000116,1,Task,image_72.jpg,medium,red,Quadrant 3,27.0,3.0,25-28
4,5.0,2,1053.300000023839,1,Task,image_70.jpg,medium,red,Quadrant 2,22.0,2.0,21–24
4,6.0,3,917.5999999999912,1,Task,image_61.jpg,medium,red,Quadrant 3,13.0,3.0,13–16
4,7.0,3,2942.0,1,Task,image_32.jpg,small,green,Quadrant 3,35.0,3.0,33-36
4,8.0,3,1154.300000023839,1,Task,image_0.jpg,small,red,Quadrant 3,1.0,3.0,1–4
4,9.0,1,895.7000000238477,1,Task,image_85.jpg,medium,red,Quadrant 1,39.0,1.0,37-40
4,10.0,1,975.800000023839,1,Task,image_75.jpg,medium,blue,Quadrant 1,26.0,1.0,25-28
4,11.0,4,956.7999999880848,1,Task,image_137.jpg,large,green,Quadrant 4,43.0,4.0,41-44
4,12.0,2,698.1000000000058,1,Task,image_111.jpg,large,green,Quadrant 2,16.0,2.0,13–16
4,13.0,2,754.500000023836,1,Task,image_74.jpg,medium,green,Quadrant 2,28.0,2.0,25-28
4,14.0,3,936.2000000238476,1,Task,image_126.jpg,large,red,Quadrant 3,30.0,3.0,29-32
4,15.0,2,1054.499999988082,1,Task,image_91.jpg,medium,green,Quadrant 2,44.0,2.0,41-44
4,16.0,4,975.8999999880762,1,Task,image_73.jpg,medium,blue,Quadrant 4,25.0,4.0,25-28
4,17.0,3,2396.699999988079,1,Task,image_13.jpg,small,blue,Quadrant 3,13.0,3.0,13–16
4,18.0,3,975.300000023839,1,Task,image_115.jpg,large,green,Quadrant 3,19.0,3.0,17–20
4,19.0,3,716.3999999880762,1,Task,image_48.jpg,medium,green,Quadrant 3,1.0,3.0,1–4
4,20.0,3,1587.999999988082,1,Task,image_19.jpg,small,blue,Quadrant 3,19.0,3.0,17–20
4,21.0,3,903.3000000000028,1,Task,image_80.jpg,medium,red,Quadrant 3,35.0,3.0,33-36
4,22.0,1,822.8999999999942,1,Task,image_34.jpg,small,red,Quadrant 1,36.0,1.0,33-36
4,23.0,1,753.999999988082,1,Task,image_125.jpg,large,red,Quadrant 1,32.0,1.0,29-32
4,24.0,1,847.7999999880849,0,Task,image_143.jpg,large,green,Quadrant 3,45.0,3.0,45-49
4,25.0,1,2121.899999999994,1,Task,image_37.jpg,small,red,Quadrant 1,39.0,1.0,37-40
4,26.0,2,711.500000023836,1,Task,image_59.jpg,medium,blue,Quadrant 2,10.0,2.0,9–12
4,27.0,3,1935.1999999999528,1,Task,image_6.jpg,small,green,Quadrant 3,7.0,3.0,5–8
4,28.0,3,1357.299999988085,1,Task,image_30.jpg,small,red,Quadrant 3,30.0,3.0,29-32
4,29.0,1,730.3000000238535,1,Task,image_94.jpg,medium,green,Quadrant 1,47.0,1.0,45-49
4,30.0,1,737.3999999880907,1,Task,image_82.jpg,medium,red,Quadrant 1,36.0,1.0,33-36
4,31.0,2,1687.8999999880907,1,Task,image_83.jpg,medium,green,Quadrant 2,33.0,2.0,33-36
4,32.0,4,1575.199999988079,0,Task,image_31.jpg,small,blue,Quadrant 2,31.0,2.0,29-32
4,33.0,2,827.2999999999884,1,Task,image_139.jpg,large,blue,Quadrant 2,44.0,2.0,41-44
4,34.0,3,1262.5000000119326,1,Task,image_78.jpg,medium,blue,Quadrant 3,30.0,3.0,29-32
4,35.0,4,911.7000000238476,1,Task,image_116.jpg,large,red,Quadrant 4,21.0,4.0,21–24
4,36.0,4,599.1000000238419,1,Task,image_100.jpg,large,red,Quadrant 4,6.0,4.0,5–8
4,37.0,3,1195.600000023842,1,Task,image_69.jpg,medium,green,Quadrant 3,24.0,3.0,21–24
4,38.0,3,783.8000000119209,1,Task,image_96.jpg,large,green,Quadrant 3,1.0,3.0,1–4
