PID,trial,response,rt,accuracy,display,filename,gradient_type,inversion_type,light_direction,quadrant,num_distractors,answer,distractor_bin
30,127.0,3,2218.6999999046093,0,Task,image_120.jpg,horizontal,inverted,right,Quadrant 2,27.0,2.0,25-32
30,128.0,1,2420.0999999999767,0,Task,image_119.jpg,horizontal,inverted,right,Quadrant 2,21.0,2.0,21–24
55,1.0,4,2726.900000000184,1,Task,image_25.jpg,vertical,original,top,Quadrant 4,26.0,4.0,25-32
55,2.0,1,3532.600000000006,0,Task,image_17.jpg,vertical,original,top,Quadrant 2,20.0,2.0,17–20
55,3.0,4,3072.499999999811,1,Task,image_94.jpg,horizontal,original,left,Quadrant 4,39.0,4.0,33-49
55,4.0,3,2324.30000000009,1,Task,image_108.jpg,horizontal,inverted,right,Quadrant 3,15.0,3.0,13–16
55,5.0,1,2138.39999999982,1,Task,image_7.jpg,vertical,original,top,Quadrant 1,8.0,1.0,5–8
55,6.0,4,2820.099999999904,1,Task,image_80.jpg,horizontal,original,left,Quadrant 4,19.0,4.0,17–20
55,7.0,4,2762.400000000184,0,Task,image_104.jpg,horizontal,inverted,right,Quadrant 2,12.0,2.0,9–12
55,8.0,1,2854.999999999811,0,Task,image_120.jpg,horizontal,inverted,right,Quadrant 2,27.0,2.0,25-32
55,9.0,3,2282.79999999996,1,Task,image_58.jpg,vertical,inverted,bottom,Quadrant 3,31.0,3.0,25-32
55,10.0,4,3023.200000000012,1,Task,image_117.jpg,horizontal,inverted,right,Quadrant 4,22.0,4.0,21–24
55,11.0,4,2352.900000000198,1,Task,image_21.jpg,vertical,original,top,Quadrant 4,22.0,4.0,21–24
55,12.0,4,2184.800000000105,1,Task,image_16.jpg,vertical,original,top,Quadrant 4,19.0,4.0,17–20
55,13.0,2,2112.500000000088,1,Task,image_4.jpg,vertical,original,top,Quadrant 2,6.0,2.0,5–8
55,14.0,4,2149.700000000012,1,Task,image_102.jpg,horizontal,inverted,right,Quadrant 4,7.0,4.0,5–8
55,15.0,3,2699.399999999965,1,Task,image_50.jpg,vertical,inverted,bottom,Quadrant 3,17.0,3.0,17–20
55,16.0,4,3176.200000000012,0,Task,image_95.jpg,horizontal,original,left,Quadrant 1,34.0,1.0,33-49
55,17.0,3,2647.700000000012,0,Task,image_127.jpg,horizontal,inverted,right,Quadrant 1,34.0,1.0,33-49
55,18.0,4,2103.0,1,Task,image_38.jpg,vertical,inverted,bottom,Quadrant 4,7.0,4.0,5–8
55,19.0,2,2488.6000000001804,1,Task,image_68.jpg,horizontal,original,left,Quadrant 2,6.0,2.0,5–8
55,20.0,2,2124.800000000105,1,Task,image_45.jpg,vertical,inverted,bottom,Quadrant 2,16.0,2.0,13–16
55,21.0,1,2152.899999999907,1,Task,image_22.jpg,vertical,original,top,Quadrant 1,24.0,1.0,21–24
55,22.0,1,2584.500000000088,1,Task,image_106.jpg,horizontal,inverted,right,Quadrant 1,11.0,1.0,9–12
55,23.0,4,2322.0999999999185,0,Task,image_12.jpg,vertical,original,top,Quadrant 3,15.0,3.0,13–16
55,24.0,2,2857.899999999907,1,Task,image_55.jpg,vertical,inverted,bottom,Quadrant 2,21.0,2.0,21–24
55,25.0,1,2363.700000000099,1,Task,image_78.jpg,horizontal,original,left,Quadrant 1,14.0,1.0,13–16
55,26.0,3,1862.0999999999185,1,Task,image_96.jpg,horizontal,inverted,right,Quadrant 3,2.0,3.0,1–4
55,27.0,2,2973.600000000006,1,Task,image_8.jpg,vertical,original,top,Quadrant 2,12.0,2.0,9–12
55,28.0,4,3068.7000000001863,0,Task,image_31.jpg,vertical,original,top,Quadrant 1,34.0,1.0,33-49
55,29.0,2,2295.39999999982,1,Task,image_36.jpg,vertical,inverted,bottom,Quadrant 2,6.0,2.0,5–8
55,30.0,4,2654.200000000012,1,Task,image_79.jpg,horizontal,original,left,Quadrant 4,13.0,4.0,13–16
55,31.0,2,2362.599999999802,1,Task,image_92.jpg,horizontal,original,left,Quadrant 2,36.0,2.0,33-49
55,32.0,3,2440.900000000081,0,Task,image_91.jpg,horizontal,original,left,Quadrant 1,29.0,1.0,25-32
55,33.0,3,4672.799999999814,1,Task,image_76.jpg,horizontal,original,left,Quadrant 3,15.0,3.0,13–16
55,34.0,2,2332.79999999996,0,Task,image_111.jpg,horizontal,inverted,right,Quadrant 4,13.0,4.0,13–16
55,35.0,2,2878.200000000012,1,Task,image_88.jpg,horizontal,original,left,Quadrant 2,27.0,2.0,25-32
55,36.0,1,1814.700000000012,1,Task,image_35.jpg,vertical,inverted,bottom,Quadrant 1,4.0,1.0,1–4
55,37.0,2,3315.999999999971,0,Task,image_112.jpg,horizontal,inverted,right,Quadrant 4,19.0,4.0,17–20
55,38.0,3,1933.0,1,Task,image_52.jpg,vertical,inverted,bottom,Quadrant 3,23.0,3.0,21–24
55,39.0,4,1982.8000000000168,1,Task,image_41.jpg,vertical,inverted,bottom,Quadrant 4,10.0,4.0,9–12
55,40.0,1,1923.2999999999884,1,Task,image_46.jpg,vertical,inverted,bottom,Quadrant 1,14.0,1.0,13–16
55,41.0,2,1941.7999999998133,1,Task,image_97.jpg,horizontal,inverted,right,Quadrant 2,1.0,2.0,1–4
55,42.0,2,2174.600000000006,0,Task,image_15.jpg,vertical,original,top,Quadrant 4,13.0,4.0,13–16
55,43.0,4,1799.6000000000058,1,Task,image_98.jpg,horizontal,inverted,right,Quadrant 4,3.0,4.0,1–4
55,44.0,4,2020.7999999998133,1,Task,image_34.jpg,vertical,inverted,bottom,Quadrant 4,3.0,4.0,1–4
55,45.0,1,1503.599999999802,1,Task,image_54.jpg,vertical,inverted,bottom,Quadrant 1,24.0,1.0,21–24
55,46.0,2,2525.300000000105,1,Task,image_81.jpg,horizontal,original,left,Quadrant 2,20.0,2.0,17–20
55,47.0,3,1956.7000000001865,1,Task,image_37.jpg,vertical,inverted,bottom,Quadrant 3,5.0,3.0,5–8
55,48.0,4,2211.7000000001863,1,Task,image_6.jpg,vertical,original,top,Quadrant 4,7.0,4.0,5–8
55,49.0,4,2395.5,0,Task,image_29.jpg,vertical,original,top,Quadrant 3,35.0,3.0,33-49
55,50.0,2,2408.3999999997905,1,Task,image_113.jpg,horizontal,inverted,right,Quadrant 2,20.0,2.0,17–20
55,51.0,1,2119.5999999999185,1,Task,image_59.jpg,vertical,inverted,bottom,Quadrant 1,29.0,1.0,25-32
55,52.0,3,2746.0000000001164,1,Task,image_20.jpg,vertical,original,top,Quadrant 3,23.0,3.0,21–24
55,53.0,1,2406.800000000105,1,Task,image_14.jpg,vertical,original,top,Quadrant 1,14.0,1.0,13–16
55,54.0,4,2731.400000000198,0,Task,image_83.jpg,horizontal,original,left,Quadrant 1,18.0,1.0,17–20
55,55.0,4,1999.5000000000584,1,Task,image_57.jpg,vertical,inverted,bottom,Quadrant 4,26.0,4.0,25-32
55,56.0,1,2304.400000000198,1,Task,image_74.jpg,horizontal,original,left,Quadrant 1,11.0,1.0,9–12
55,57.0,3,2195.199999999895,1,Task,image_43.jpg,vertical,inverted,bottom,Quadrant 3,9.0,3.0,9–12
55,58.0,3,2121.29999999993,1,Task,image_5.jpg,vertical,original,top,Quadrant 3,5.0,3.0,5–8
55,59.0,3,1861.599999999802,1,Task,image_69.jpg,horizontal,original,left,Quadrant 3,5.0,3.0,5–8
55,60.0,2,2492.999999999884,0,Task,image_61.jpg,vertical,inverted,bottom,Quadrant 3,35.0,3.0,33-49
55,61.0,4,1995.2999999999304,1,Task,image_62.jpg,vertical,inverted,bottom,Quadrant 4,39.0,4.0,33-49
55,62.0,4,2008.100000000209,1,Task,image_73.jpg,horizontal,original,left,Quadrant 4,10.0,4.0,9–12
55,63.0,1,2016.3000000000463,1,Task,image_110.jpg,horizontal,inverted,right,Quadrant 1,14.0,1.0,13–16
55,64.0,4,2202.900000000081,1,Task,image_85.jpg,horizontal,original,left,Quadrant 4,22.0,4.0,21–24
55,65.0,3,2444.400000000081,0,Task,image_27.jpg,vertical,original,top,Quadrant 1,29.0,1.0,25-32
55,66.0,4,1925.2999999998133,1,Task,image_48.jpg,vertical,inverted,bottom,Quadrant 4,19.0,4.0,17–20
55,67.0,2,2091.699999999895,1,Task,image_100.jpg,horizontal,inverted,right,Quadrant 2,6.0,2.0,5–8
55,68.0,3,2399.400000000081,1,Task,image_125.jpg,horizontal,inverted,right,Quadrant 3,35.0,3.0,33-49
55,69.0,4,2409.8999999997905,0,Task,image_72.jpg,horizontal,original,left,Quadrant 2,12.0,2.0,9–12
55,70.0,1,2049.5999999999767,1,Task,image_67.jpg,horizontal,original,left,Quadrant 1,4.0,1.0,1–4
55,71.0,2,2145.400000000198,1,Task,image_77.jpg,horizontal,original,left,Quadrant 2,16.0,2.0,13–16
55,72.0,4,2732.600000000209,0,Task,image_86.jpg,horizontal,original,left,Quadrant 1,24.0,1.0,21–24
55,73.0,1,1988.099999999802,1,Task,image_123.jpg,horizontal,inverted,right,Quadrant 1,29.0,1.0,25-32
55,74.0,3,2232.600000000209,1,Task,image_107.jpg,horizontal,inverted,right,Quadrant 3,9.0,3.0,9–12
55,75.0,3,2182.900000000024,1,Task,image_101.jpg,horizontal,inverted,right,Quadrant 3,5.0,3.0,5–8
55,76.0,2,2456.100000000093,0,Task,image_89.jpg,horizontal,original,left,Quadrant 4,26.0,4.0,25-32
55,77.0,1,2332.899999999907,1,Task,image_3.jpg,vertical,original,top,Quadrant 1,4.0,1.0,1–4
55,78.0,3,2072.199999999837,0,Task,image_115.jpg,horizontal,inverted,right,Quadrant 1,18.0,1.0,17–20
55,79.0,3,2668.300000000105,1,Task,image_82.jpg,horizontal,original,left,Quadrant 3,17.0,3.0,17–20
55,80.0,3,2120.70000000007,1,Task,image_44.jpg,vertical,inverted,bottom,Quadrant 3,15.0,3.0,13–16
55,81.0,4,2690.900000000024,0,Task,image_93.jpg,horizontal,original,left,Quadrant 3,35.0,3.0,33-49
55,82.0,4,2736.200000000012,0,Task,image_24.jpg,vertical,original,top,Quadrant 2,27.0,2.0,25-32
55,83.0,1,2525.100000000209,0,Task,image_18.jpg,vertical,original,top,Quadrant 3,17.0,3.0,17–20
55,84.0,1,2799.500000000058,0,Task,image_122.jpg,horizontal,inverted,right,Quadrant 3,31.0,3.0,25-32
55,85.0,3,2599.5,0,Task,image_10.jpg,vertical,original,top,Quadrant 1,11.0,1.0,9–12
55,86.0,3,2099.5999999999185,1,Task,image_64.jpg,horizontal,original,left,Quadrant 3,2.0,3.0,1–4
55,87.0,4,2210.899999999907,0,Task,image_87.jpg,horizontal,original,left,Quadrant 2,21.0,2.0,21–24
55,88.0,4,2639.100000000093,0,Task,image_26.jpg,vertical,original,top,Quadrant 3,31.0,3.0,25-32
55,89.0,2,2165.5999999999185,1,Task,image_65.jpg,horizontal,original,left,Quadrant 2,1.0,2.0,1–4
55,90.0,3,1876.8999999997905,1,Task,image_114.jpg,horizontal,inverted,right,Quadrant 3,17.0,3.0,17–20
55,91.0,2,1866.0000000001164,1,Task,image_124.jpg,horizontal,inverted,right,Quadrant 2,36.0,2.0,33-49
55,92.0,4,1844.699999999837,1,Task,image_2.jpg,vertical,original,top,Quadrant 4,3.0,4.0,1–4
55,93.0,4,2293.400000000024,1,Task,image_30.jpg,vertical,original,top,Quadrant 4,39.0,4.0,33-49
55,94.0,4,1805.300000000163,1,Task,image_47.jpg,vertical,inverted,bottom,Quadrant 4,13.0,4.0,13–16
55,95.0,1,1670.2000000001865,1,Task,image_99.jpg,horizontal,inverted,right,Quadrant 1,4.0,1.0,1–4
55,96.0,1,1390.9999999998836,1,Task,image_63.jpg,vertical,inverted,bottom,Quadrant 1,34.0,1.0,33-49
55,97.0,2,1136.4999999998836,1,Task,image_109.jpg,horizontal,inverted,right,Quadrant 2,16.0,2.0,13–16
55,98.0,4,1746.3999999999069,1,Task,image_66.jpg,horizontal,original,left,Quadrant 4,3.0,4.0,1–4
55,99.0,2,1427.5999999999767,1,Task,image_49.jpg,vertical,inverted,bottom,Quadrant 2,20.0,2.0,17–20
55,100.0,3,1508.7999999999884,1,Task,image_32.jpg,vertical,inverted,bottom,Quadrant 3,2.0,3.0,1–4
55,101.0,2,2298.5999999999767,1,Task,image_119.jpg,horizontal,inverted,right,Quadrant 2,21.0,2.0,21–24
55,102.0,2,1182.9999999999418,1,Task,image_56.jpg,vertical,inverted,bottom,Quadrant 2,27.0,2.0,25-32
55,103.0,2,2048.199999999837,1,Task,image_13.jpg,vertical,original,top,Quadrant 2,16.0,2.0,13–16
55,104.0,2,1576.2000000001865,1,Task,image_60.jpg,vertical,inverted,bottom,Quadrant 2,36.0,2.0,33-49
55,105.0,1,2849.399999999907,0,Task,image_11.jpg,vertical,original,top,Quadrant 3,9.0,3.0,9–12
55,106.0,1,1049.1000000002095,1,Task,image_39.jpg,vertical,inverted,bottom,Quadrant 1,8.0,1.0,5–8
55,107.0,4,2540.199999999895,1,Task,image_121.jpg,horizontal,inverted,right,Quadrant 4,26.0,4.0,25-32
55,108.0,2,1862.5999999999767,1,Task,image_40.jpg,vertical,inverted,bottom,Quadrant 2,12.0,2.0,9–12
55,109.0,2,2166.29999999993,1,Task,image_28.jpg,vertical,original,top,Quadrant 2,36.0,2.0,33-49
55,110.0,2,1116.4000000000233,1,Task,image_1.jpg,vertical,original,top,Quadrant 2,1.0,2.0,1–4
55,111.0,4,1527.4999999998254,1,Task,image_105.jpg,horizontal,inverted,right,Quadrant 4,10.0,4.0,9–12
55,112.0,3,2026.9000000000235,1,Task,image_84.jpg,horizontal,original,left,Quadrant 3,23.0,3.0,21–24
55,113.0,2,1486.7000000000116,0,Task,image_9.jpg,vertical,original,top,Quadrant 4,10.0,4.0,9–12
55,114.0,1,2232.900000000024,1,Task,image_118.jpg,horizontal,inverted,right,Quadrant 1,24.0,1.0,21–24
55,115.0,1,1291.0,1,Task,image_71.jpg,horizontal,original,left,Quadrant 1,8.0,1.0,5–8
55,116.0,4,1449.7999999999302,1,Task,image_53.jpg,vertical,inverted,bottom,Quadrant 4,22.0,4.0,21–24
55,117.0,2,2224.7000000001863,1,Task,image_23.jpg,vertical,original,top,Quadrant 2,21.0,2.0,21–24
55,118.0,1,2096.300000000105,1,Task,image_51.jpg,vertical,inverted,bottom,Quadrant 1,18.0,1.0,17–20
55,119.0,2,2178.29999999993,0,Task,image_19.jpg,vertical,original,top,Quadrant 1,18.0,1.0,17–20
55,120.0,1,1266.4999999999418,1,Task,image_103.jpg,horizontal,inverted,right,Quadrant 1,8.0,1.0,5–8
55,121.0,4,2462.5,1,Task,image_126.jpg,horizontal,inverted,right,Quadrant 4,39.0,4.0,33-49
55,122.0,1,1730.8999999999069,1,Task,image_42.jpg,vertical,inverted,bottom,Quadrant 1,11.0,1.0,9–12
55,123.0,3,1598.7999999999884,1,Task,image_0.jpg,vertical,original,top,Quadrant 3,2.0,3.0,1–4
55,124.0,1,2204.900000000081,0,Task,image_90.jpg,horizontal,original,left,Quadrant 3,31.0,3.0,25-32
55,125.0,2,1515.0999999999185,1,Task,image_33.jpg,vertical,inverted,bottom,Quadrant 2,1.0,2.0,1–4
55,126.0,3,2263.399999999907,1,Task,image_75.jpg,horizontal,original,left,Quadrant 3,9.0,3.0,9–12
55,127.0,3,2494.399999999907,1,Task,image_116.jpg,horizontal,inverted,right,Quadrant 3,23.0,3.0,21–24
55,128.0,1,1534.5000000001746,0,Task,image_70.jpg,horizontal,original,left,Quadrant 4,7.0,4.0,5–8
72,1.0,3,2066.5999999999767,0,Task,image_100.jpg,horizontal,inverted,right,Quadrant 2,6.0,2.0,5–8
72,2.0,1,1048.7999999523165,0,Task,image_112.jpg,horizontal,inverted,right,Quadrant 4,19.0,4.0,17–20
72,3.0,2,1293.1999999523105,0,Task,image_64.jpg,horizontal,original,left,Quadrant 3,2.0,3.0,1–4
72,4.0,3,1568.6999998092651,0,Task,image_54.jpg,vertical,inverted,bottom,Quadrant 1,24.0,1.0,21–24
72,5.0,3,4786.799999904644,1,Task,image_93.jpg,horizontal,original,left,Quadrant 3,35.0,3.0,33-49
72,6.0,3,1708.2000000000116,0,Task,image_71.jpg,horizontal,original,left,Quadrant 1,8.0,1.0,5–8
72,7.0,3,1421.3999998569489,0,Task,image_88.jpg,horizontal,original,left,Quadrant 2,27.0,2.0,25-32
72,8.0,4,1690.8999998092768,0,Task,image_55.jpg,vertical,inverted,bottom,Quadrant 2,21.0,2.0,21–24
72,9.0,3,1742.7999999046442,1,Task,image_50.jpg,vertical,inverted,bottom,Quadrant 3,17.0,3.0,17–20
72,10.0,2,1622.7999999046442,1,Task,image_113.jpg,horizontal,inverted,right,Quadrant 2,20.0,2.0,17–20
72,11.0,2,1805.1999998569368,0,Task,image_18.jpg,vertical,original,top,Quadrant 3,17.0,3.0,17–20
72,12.0,1,1298.2000000000116,0,Task,image_25.jpg,vertical,original,top,Quadrant 4,26.0,4.0,25-32
72,13.0,2,1519.5999998569605,0,Task,image_21.jpg,vertical,original,top,Quadrant 4,22.0,4.0,21–24
72,14.0,3,1886.4999999046267,0,Task,image_91.jpg,horizontal,original,left,Quadrant 1,29.0,1.0,25-32
72,15.0,2,1589.9999998092535,1,Task,image_40.jpg,vertical,inverted,bottom,Quadrant 2,12.0,2.0,9–12
72,16.0,2,1398.099999809259,1,Task,image_49.jpg,vertical,inverted,bottom,Quadrant 2,20.0,2.0,17–20
72,17.0,4,1242.6999998569372,0,Task,image_97.jpg,horizontal,inverted,right,Quadrant 2,1.0,2.0,1–4
72,18.0,3,1711.099999809259,1,Task,image_75.jpg,horizontal,original,left,Quadrant 3,9.0,3.0,9–12
72,19.0,4,1428.499999856955,1,Task,image_38.jpg,vertical,inverted,bottom,Quadrant 4,7.0,4.0,5–8
72,20.0,3,1136.5999999523046,1,Task,image_32.jpg,vertical,inverted,bottom,Quadrant 3,2.0,3.0,1–4
72,21.0,3,1720.899999904621,1,Task,image_125.jpg,horizontal,inverted,right,Quadrant 3,35.0,3.0,33-49
72,22.0,1,1459.2999999523165,1,Task,image_127.jpg,horizontal,inverted,right,Quadrant 1,34.0,1.0,33-49
72,23.0,1,1335.0999999523046,1,Task,image_59.jpg,vertical,inverted,bottom,Quadrant 1,29.0,1.0,25-32
72,24.0,2,1574.6999999523105,0,Task,image_121.jpg,horizontal,inverted,right,Quadrant 4,26.0,4.0,25-32
72,25.0,4,1525.2999999523165,1,Task,image_47.jpg,vertical,inverted,bottom,Quadrant 4,13.0,4.0,13–16
72,26.0,1,926.0999998569604,0,Task,image_2.jpg,vertical,original,top,Quadrant 4,3.0,4.0,1–4
72,27.0,3,1092.9999998092535,0,Task,image_16.jpg,vertical,original,top,Quadrant 4,19.0,4.0,17–20
72,28.0,2,1131.8999999999942,1,Task,image_120.jpg,horizontal,inverted,right,Quadrant 2,27.0,2.0,25-32
72,29.0,4,1231.1999999046384,0,Task,image_14.jpg,vertical,original,top,Quadrant 1,14.0,1.0,13–16
72,30.0,1,1134.999999856955,0,Task,image_4.jpg,vertical,original,top,Quadrant 2,6.0,2.0,5–8
72,31.0,2,1098.7999999046442,1,Task,image_119.jpg,horizontal,inverted,right,Quadrant 2,21.0,2.0,21–24
72,32.0,3,1269.399999952322,1,Task,image_69.jpg,horizontal,original,left,Quadrant 3,5.0,3.0,5–8
72,33.0,4,1352.299999856943,0,Task,image_0.jpg,vertical,original,top,Quadrant 3,2.0,3.0,1–4
72,34.0,3,1112.3999998092768,0,Task,image_39.jpg,vertical,inverted,bottom,Quadrant 1,8.0,1.0,5–8
72,35.0,3,1189.5,1,Task,image_44.jpg,vertical,inverted,bottom,Quadrant 3,15.0,3.0,13–16
72,36.0,3,1662.1999998092651,1,Task,image_11.jpg,vertical,original,top,Quadrant 3,9.0,3.0,9–12
72,37.0,2,1204.9999999046267,0,Task,image_61.jpg,vertical,inverted,bottom,Quadrant 3,35.0,3.0,33-49
72,38.0,3,1514.3999998092768,1,Task,image_107.jpg,horizontal,inverted,right,Quadrant 3,9.0,3.0,9–12
72,39.0,1,1529.6999998092651,1,Task,image_74.jpg,horizontal,original,left,Quadrant 1,11.0,1.0,9–12
72,40.0,3,1206.499999856955,1,Task,image_43.jpg,vertical,inverted,bottom,Quadrant 3,9.0,3.0,9–12
72,41.0,3,1391.7999999523165,0,Task,image_63.jpg,vertical,inverted,bottom,Quadrant 1,34.0,1.0,33-49
72,42.0,1,1548.5999999046326,0,Task,image_85.jpg,horizontal,original,left,Quadrant 4,22.0,4.0,21–24
72,43.0,3,1402.5,0,Task,image_7.jpg,vertical,original,top,Quadrant 1,8.0,1.0,5–8
72,44.0,2,1516.399999904621,1,Task,image_124.jpg,horizontal,inverted,right,Quadrant 2,36.0,2.0,33-49
72,45.0,3,1559.3999998092768,0,Task,image_8.jpg,vertical,original,top,Quadrant 2,12.0,2.0,9–12
72,46.0,2,1731.5,0,Task,image_9.jpg,vertical,original,top,Quadrant 4,10.0,4.0,9–12
72,47.0,1,1219.999999952328,0,Task,image_56.jpg,vertical,inverted,bottom,Quadrant 2,27.0,2.0,25-32
72,48.0,2,1256.6999999523105,1,Task,image_77.jpg,horizontal,original,left,Quadrant 2,16.0,2.0,13–16
72,49.0,3,1165.5999998569605,0,Task,image_28.jpg,vertical,original,top,Quadrant 2,36.0,2.0,33-49
72,50.0,3,1221.5,0,Task,image_111.jpg,horizontal,inverted,right,Quadrant 4,13.0,4.0,13–16
72,51.0,4,955.8999998092768,0,Task,image_20.jpg,vertical,original,top,Quadrant 3,23.0,3.0,21–24
72,52.0,2,959.1999999046384,0,Task,image_108.jpg,horizontal,inverted,right,Quadrant 3,15.0,3.0,13–16
72,53.0,1,1062.2999999999884,0,Task,image_80.jpg,horizontal,original,left,Quadrant 4,19.0,4.0,17–20
72,54.0,3,1218.999999856955,1,Task,image_5.jpg,vertical,original,top,Quadrant 3,5.0,3.0,5–8
72,55.0,2,1320.499999952328,0,Task,image_122.jpg,horizontal,inverted,right,Quadrant 3,31.0,3.0,25-32
72,56.0,2,1032.0,0,Task,image_27.jpg,vertical,original,top,Quadrant 1,29.0,1.0,25-32
72,57.0,1,926.999999952328,0,Task,image_94.jpg,horizontal,original,left,Quadrant 4,39.0,4.0,33-49
72,58.0,3,1327.0999999523046,0,Task,image_117.jpg,horizontal,inverted,right,Quadrant 4,22.0,4.0,21–24
72,59.0,2,2087.2999999523163,1,Task,image_60.jpg,vertical,inverted,bottom,Quadrant 2,36.0,2.0,33-49
72,60.0,3,1490.5999999999767,0,Task,image_70.jpg,horizontal,original,left,Quadrant 4,7.0,4.0,5–8
72,61.0,1,1503.5999999999767,0,Task,image_48.jpg,vertical,inverted,bottom,Quadrant 4,19.0,4.0,17–20
72,62.0,3,1483.4000000000233,0,Task,image_36.jpg,vertical,inverted,bottom,Quadrant 2,6.0,2.0,5–8
72,63.0,2,1335.5999999999767,0,Task,image_126.jpg,horizontal,inverted,right,Quadrant 4,39.0,4.0,33-49
72,64.0,2,1433.4000000000233,1,Task,image_23.jpg,vertical,original,top,Quadrant 2,21.0,2.0,21–24
72,65.0,3,1108.7000000000116,0,Task,image_89.jpg,horizontal,original,left,Quadrant 4,26.0,4.0,25-32
72,66.0,4,1441.5999999046326,1,Task,image_34.jpg,vertical,inverted,bottom,Quadrant 4,3.0,4.0,1–4
72,67.0,4,2907.299999904644,0,Task,image_26.jpg,vertical,original,top,Quadrant 3,31.0,3.0,25-32
72,68.0,3,1522.5,1,Task,image_101.jpg,horizontal,inverted,right,Quadrant 3,5.0,3.0,5–8
72,69.0,2,1954.899999952293,0,Task,image_78.jpg,horizontal,original,left,Quadrant 1,14.0,1.0,13–16
72,70.0,4,1148.0999998092884,1,Task,image_79.jpg,horizontal,original,left,Quadrant 4,13.0,4.0,13–16
72,71.0,4,1279.2999999523165,0,Task,image_99.jpg,horizontal,inverted,right,Quadrant 1,4.0,1.0,1–4
72,72.0,3,1058.4999998569256,0,Task,image_65.jpg,horizontal,original,left,Quadrant 2,1.0,2.0,1–4
72,73.0,2,1339.8999998569489,1,Task,image_72.jpg,horizontal,original,left,Quadrant 2,12.0,2.0,9–12
72,74.0,1,1191.5999999046326,1,Task,image_95.jpg,horizontal,original,left,Quadrant 1,34.0,1.0,33-49
72,75.0,4,1612.5,0,Task,image_35.jpg,vertical,inverted,bottom,Quadrant 1,4.0,1.0,1–4
72,76.0,3,1177.899999904621,0,Task,image_68.jpg,horizontal,original,left,Quadrant 2,6.0,2.0,5–8
72,77.0,3,972.5,0,Task,image_46.jpg,vertical,inverted,bottom,Quadrant 1,14.0,1.0,13–16
72,78.0,4,1159.1999999046093,1,Task,image_105.jpg,horizontal,inverted,right,Quadrant 4,10.0,4.0,9–12
72,79.0,1,1062.0999998092884,1,Task,image_51.jpg,vertical,inverted,bottom,Quadrant 1,18.0,1.0,17–20
72,80.0,2,1105.399999904621,1,Task,image_33.jpg,vertical,inverted,bottom,Quadrant 2,1.0,2.0,1–4
72,81.0,3,41269.39999980928,0,Task,image_57.jpg,vertical,inverted,bottom,Quadrant 4,26.0,4.0,25-32
72,82.0,2,1555.399999904621,1,Task,image_104.jpg,horizontal,inverted,right,Quadrant 2,12.0,2.0,9–12
72,83.0,3,1058.5999998569605,0,Task,image_42.jpg,vertical,inverted,bottom,Quadrant 1,11.0,1.0,9–12
72,84.0,1,1575.5,1,Task,image_10.jpg,vertical,original,top,Quadrant 1,11.0,1.0,9–12
72,85.0,3,1248.299999809242,0,Task,image_6.jpg,vertical,original,top,Quadrant 4,7.0,4.0,5–8
72,86.0,4,1229.899999952293,1,Task,image_53.jpg,vertical,inverted,bottom,Quadrant 4,22.0,4.0,21–24
72,87.0,3,1336.4999998092535,0,Task,image_118.jpg,horizontal,inverted,right,Quadrant 1,24.0,1.0,21–24
72,88.0,2,333.19999999995343,0,Task,image_3.jpg,vertical,original,top,Quadrant 1,4.0,1.0,1–4
72,89.0,3,1052.4000000000233,0,Task,image_13.jpg,vertical,original,top,Quadrant 2,16.0,2.0,13–16
72,90.0,2,510.6999998569372,0,Task,image_30.jpg,vertical,original,top,Quadrant 4,39.0,4.0,33-49
72,91.0,4,355.7999999046442,1,Task,image_41.jpg,vertical,inverted,bottom,Quadrant 4,10.0,4.0,9–12
72,92.0,3,1172.1999999046093,0,Task,image_66.jpg,horizontal,original,left,Quadrant 4,3.0,4.0,1–4
72,93.0,2,750.0,0,Task,image_82.jpg,horizontal,original,left,Quadrant 3,17.0,3.0,17–20
72,94.0,1,857.2000000000116,0,Task,image_17.jpg,vertical,original,top,Quadrant 2,20.0,2.0,17–20
72,95.0,4,886.5999999046326,0,Task,image_76.jpg,horizontal,original,left,Quadrant 3,15.0,3.0,13–16
72,96.0,2,594.5,1,Task,image_87.jpg,horizontal,original,left,Quadrant 2,21.0,2.0,21–24
72,97.0,3,1094.5999999046326,1,Task,image_116.jpg,horizontal,inverted,right,Quadrant 3,23.0,3.0,21–24
72,98.0,1,582.4000000000233,1,Task,image_103.jpg,horizontal,inverted,right,Quadrant 1,8.0,1.0,5–8
72,99.0,2,628.4999998569256,0,Task,image_22.jpg,vertical,original,top,Quadrant 1,24.0,1.0,21–24
72,100.0,4,594.5999999523046,0,Task,image_24.jpg,vertical,original,top,Quadrant 2,27.0,2.0,25-32
72,101.0,3,252.09999995230464,0,Task,image_19.jpg,vertical,original,top,Quadrant 1,18.0,1.0,17–20
72,102.0,1,288.6999999046093,0,Task,image_12.jpg,vertical,original,top,Quadrant 3,15.0,3.0,13–16
72,103.0,4,969.7999999046442,1,Task,image_62.jpg,vertical,inverted,bottom,Quadrant 4,39.0,4.0,33-49
72,104.0,2,154.9999998092535,1,Task,image_109.jpg,horizontal,inverted,right,Quadrant 2,16.0,2.0,13–16
72,105.0,3,1074.9999998569256,0,Task,image_31.jpg,vertical,original,top,Quadrant 1,34.0,1.0,33-49
